202572421,384779793
202572421,102149847
239943362,384779793
2903715212,384779793
2911191121,384779793
2911191121,177886974
102149847,14293310
102149847,202572421
102149847,51241574
1348798826,161177856
1348798826,14173315
1348798826,16887175
1348798826,264109963
1348798826,14569869
1348798826,47624589
1348798826,352477710
1348798826,268635919
1348798826,384779793
1348798826,2869304847
1348798826,16973333
1348798826,15164565
1348798826,337200920
1348798826,83795099
1348798826,2857523995
1348798826,6107422
1348798826,55195680
1348798826,14138785
1348798826,16183458
1348798826,25067168
1348798826,2097571
1348798826,409210532
1348798826,587935398
1348798826,329121956
1348798826,50348344
1348798826,20548283
1348798826,14293310
1348798826,15438913
1348798826,276239681
1348798826,217758017
1348798826,7589572
1348798826,106431823
1348798826,2467791
1348798826,293607250
1348798826,759251
1348798826,1077971
1348798826,312696314
1348798826,392317014
1348798826,1415648214
1348798826,7587032
1348798826,423662810
1348798826,97519068
1348798826,223778653
1348798826,143145579
1348798826,973005421
1348798826,18650093
1348798826,140149359
1348798826,64643056
1348798826,417419122
1348798826,34655603
1348798826,15486071
1348798826,268982264
1348798826,2435652986
1348798826,7309052
1348798826,3108351
76987535,25067168
76987535,33668152
33668152,76987535
993859812,25067168
370666310,25067168
1550984940,25067168
1550984940,7587032
1867323613,25067168
23430012,14569869
315326703,7587032
315326703,2444050885
315326703,14569869
315326703,64643056
1357583305,14569869
73509960,2723398057
73509960,14569869
1121260147,15883532
1121260147,14569869
37629266,22240612
23417338,22240612
547071660,22021978
547071660,22240612
547071660,459390022
547071660,88728383
88728383,22021978
88728383,547071660
114923863,547071660
2419734564,87416722
2654320636,539116569
2654320636,87416722
539116569,2654320636
243232619,36941760
243232619,1290883993
243232619,87416722
243232619,1161902875
18845980,278067201
18845980,87416722
18845980,398225102
2333715792,87416722
36941760,243232619
39960151,87416722
1040687791,76994576
1040687791,87416722
1040687791,5402612
1372532851,87416722
112189017,87416722
112189017,495422346
26550932,87416722
21052177,7587032
53668717,7587032
705665868,7587032
705665868,881582755
705665868,213757408
705665868,972135151
2311818881,7587032
2311818881,1267085329
2311818881,1959527118
881582755,1920286333
881582755,2483778600
881582755,1439286632
881582755,705665868
881582755,171953871
881582755,31135856
881582755,16305558
881582755,2953527421
239853650,7587032
2231654796,7587032
48399136,7587032
2585884892,7587032
2534441287,7587032
2534441287,87416722
2534441287,380648579
2534441287,2534441287
1267085329,2311818881
1267085329,2461887810
1267085329,38142380
1267085329,7587032
1267085329,2235108830
224775883,7587032
224775883,292777349
2794829648,7587032
1546021448,7587032
1546021448,15438913
230967933,7587032
